funded_amnt,int_rate,installment,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
8000.0,0.2899,251.36,0.0,1.0,36.0,6.0,1.0,1.0
7000.0,0.1699,249.54,11.0,1.0,36.0,18.0,1.0,4.0
5000.0,0.2899,161.32,11.0,1.0,36.0,8.0,0.0,4.0
10000.0,0.2899,314.2,11.0,1.0,36.0,6.0,1.0,2.0
25000.0,0.2899,774.91,0.0,1.0,36.0,4.0,0.0,4.0
15000.0,0.2899,451.73,12.0,1.0,36.0,1.0,0.0,2.0
12000.0,0.2899,395.66,11.0,1.0,36.0,10.0,0.0,4.0
19800.0,0.1699,491.98,11.0,1.0,60.0,18.0,1.0,0.0
17350.0,0.2899,442.47,11.0,1.0,60.0,21.0,1.0,1.0
20300.0,0.2899,443.61,12.0,1.0,60.0,10.0,0.0,2.0
20000.0,0.2899,628.39,12.0,1.0,36.0,6.0,1.0,3.0
16000.0,0.2899,500.58,11.0,1.0,36.0,5.0,1.0,4.0
20000.0,0.2899,628.39,11.0,1.0,36.0,6.0,1.0,4.0
10000.0,0.2899,204.59,12.0,1.0,60.0,6.0,1.0,4.0
15000.0,0.2899,494.57,11.0,1.0,36.0,10.0,1.0,4.0
12000.0,0.2899,371.96,12.0,1.0,36.0,4.0,0.0,2.0
16000.0,0.2899,527.55,11.0,1.0,36.0,10.0,1.0,4.0
10000.0,0.2899,318.79,11.0,1.0,36.0,7.0,1.0,3.0
27600.0,0.2098999999999999,746.52,11.0,1.0,60.0,25.0,1.0,2.0
11000.0,0.2899,360.08,11.0,1.0,36.0,9.0,1.0,3.0
6000.0,0.2899,197.83,11.0,1.0,36.0,10.0,1.0,3.0
5000.0,0.2899,166.2,12.0,1.0,36.0,11.0,1.0,1.0
14425.0,0.2899,367.88,11.0,1.0,60.0,21.0,1.0,2.0
22000.0,0.2899,748.39,11.0,1.0,36.0,14.0,1.0,1.0
10000.0,0.2899,327.34,12.0,1.0,60.0,9.0,1.0,1.0
16000.0,0.2899,338.07,12.0,1.0,60.0,8.0,0.0,2.0
7000.0,0.2899,219.0,12.0,1.0,36.0,5.0,0.0,3.0
8000.0,0.2899,260.55,12.0,1.0,36.0,9.0,1.0,2.0
24000.0,0.2899,521.7,11.0,1.0,60.0,9.0,1.0,2.0
12000.0,0.2899,266.88,12.0,1.0,60.0,11.0,1.0,2.0
10000.0,0.2899,199.25,11.0,1.0,60.0,4.0,0.0,1.0
11200.0,0.1785999999999999,283.56,11.0,1.0,60.0,20.0,1.0,4.0
22000.0,0.2899,489.94,11.0,1.0,60.0,11.0,0.0,4.0
15000.0,0.2899,329.82,11.0,1.0,60.0,10.0,0.0,3.0
20000.0,0.1785999999999999,506.35,11.0,1.0,60.0,20.0,1.0,4.0
11000.0,0.2899,280.53,11.0,1.0,60.0,21.0,1.0,4.0
27000.0,0.1699,962.49,0.0,1.0,36.0,18.0,1.0,2.0
1000.0,0.1318,799.59,12.0,1.0,60.0,13.0,0.0,3.0
10375.0,0.1785999999999999,374.36,12.0,1.0,36.0,20.0,1.0,1.0
18100.0,0.1655,445.47,11.0,1.0,60.0,17.0,1.0,3.0
20000.0,0.1433,468.8,11.0,1.0,60.0,15.0,0.0,1.0
20600.0,0.2899,458.76,12.0,1.0,60.0,11.0,1.0,3.0
25000.0,0.2899,824.29,11.0,1.0,36.0,10.0,1.0,1.0
35000.0,0.1848999999999999,898.13,11.0,1.0,60.0,22.0,1.0,4.0
6000.0,0.2899,180.69,11.0,1.0,36.0,1.0,0.0,4.0
6300.0,0.2899,200.84,0.0,1.0,36.0,7.0,1.0,3.0
20000.0,0.2899,1372.97,12.0,1.0,36.0,10.0,1.0,4.0
15000.0,0.1433,351.6,11.0,1.0,60.0,15.0,0.0,2.0
32000.0,0.1367,739.13,11.0,1.0,60.0,14.0,1.0,1.0
1000.0,0.2899,361.38,11.0,1.0,36.0,1.0,0.0,2.0
9725.0,0.2398999999999999,381.49,11.0,1.0,36.0,28.0,1.0,2.0
7200.0,0.2899,235.69,12.0,1.0,36.0,9.0,1.0,3.0
24000.0,0.1999,635.72,11.0,1.0,60.0,24.0,1.0,1.0
12000.0,0.2899,361.38,11.0,1.0,36.0,1.0,1.0,1.0
30000.0,0.2899,668.1,0.0,1.0,60.0,11.0,1.0,4.0
8650.0,0.2899,285.21,11.0,1.0,36.0,10.0,1.0,3.0
5000.0,0.2899,157.1,11.0,1.0,36.0,6.0,1.0,1.0
12900.0,0.1757,463.59,11.0,1.0,36.0,19.0,1.0,3.0
7800.0,0.2899,1372.97,11.0,1.0,36.0,11.0,1.0,1.0
35000.0,0.1541,840.2,11.0,1.0,60.0,16.0,1.0,3.0
6500.0,0.2899,207.22,11.0,1.0,36.0,7.0,1.0,2.0
4800.0,0.1367,163.29,12.0,1.0,36.0,14.0,1.0,2.0
22400.0,0.2899,700.8,11.0,1.0,36.0,5.0,1.0,2.0
4800.0,0.1448,165.18,12.0,1.0,36.0,15.0,1.0,3.0
20000.0,0.2899,637.58,12.0,1.0,36.0,7.0,1.0,4.0
9975.0,0.2899,1372.97,11.0,0.0,36.0,9.0,0.0,1.0
11200.0,0.2899,366.63,11.0,1.0,36.0,9.0,1.0,3.0
9600.0,0.2899,302.52,12.0,1.0,36.0,6.0,1.0,4.0
24000.0,0.1699,596.34,12.0,1.0,60.0,20.0,0.0,1.0
20600.0,0.1433,707.37,11.0,1.0,36.0,15.0,1.0,2.0
9000.0,0.2899,286.92,11.0,1.0,36.0,7.0,1.0,4.0
24000.0,0.1318,548.29,11.0,1.0,60.0,13.0,1.0,3.0
9600.0,0.2899,309.72,11.0,1.0,36.0,8.0,1.0,3.0
35000.0,0.2899,789.04,11.0,1.0,60.0,12.0,1.0,4.0
21625.0,0.2899,670.3,12.0,1.0,36.0,4.0,0.0,1.0
7000.0,0.2899,225.84,12.0,1.0,36.0,8.0,1.0,3.0
20000.0,0.2899,654.68,12.0,1.0,36.0,10.0,1.0,3.0
10000.0,0.1318,228.46,11.0,1.0,60.0,13.0,0.0,2.0
16450.0,0.1848999999999999,598.76,11.0,1.0,36.0,22.0,1.0,3.0
16550.0,0.1318,559.08,12.0,1.0,36.0,13.0,0.0,4.0
3275.0,0.2899,118.73,0.0,1.0,36.0,21.0,0.0,1.0
18000.0,0.1318,411.22,11.0,1.0,60.0,13.0,0.0,2.0
11200.0,0.1433,384.59,0.0,1.0,36.0,15.0,0.0,3.0
7000.0,0.2899,225.84,11.0,1.0,36.0,8.0,1.0,0.0
15000.0,0.2899,469.29,11.0,1.0,36.0,5.0,1.0,2.0
21225.0,0.1448,499.17,12.0,1.0,60.0,15.0,1.0,2.0
8250.0,0.2899,263.01,12.0,1.0,36.0,10.0,1.0,1.0
20000.0,0.2899,424.85,11.0,1.0,60.0,8.0,0.0,2.0
9700.0,0.2899,327.68,11.0,1.0,36.0,13.0,1.0,2.0
15000.0,0.2899,1372.97,11.0,1.0,60.0,12.0,0.0,4.0
18000.0,0.2899,593.49,12.0,1.0,36.0,10.0,1.0,2.0
8000.0,0.2899,251.36,11.0,1.0,36.0,6.0,1.0,4.0
7800.0,0.1655,276.35,12.0,1.0,36.0,17.0,1.0,2.0
23750.0,0.1999,629.1,11.0,1.0,60.0,24.0,1.0,2.0
14400.0,0.1757,362.31,11.0,1.0,60.0,19.0,1.0,4.0
1000.0,0.2899,750.86,11.0,1.0,36.0,5.0,1.0,4.0
27000.0,0.2899,824.34,11.0,1.0,36.0,5.0,0.0,4.0
12000.0,0.2899,258.76,12.0,1.0,60.0,9.0,0.0,3.0
20000.0,0.1367,461.96,11.0,1.0,60.0,14.0,0.0,2.0
15000.0,0.2899,478.19,12.0,1.0,36.0,7.0,1.0,2.0
1450.0,0.1367,49.33,12.0,1.0,60.0,14.0,1.0,1.0
11200.0,0.2899,375.17,11.0,1.0,36.0,12.0,1.0,1.0
14400.0,0.2899,464.58,12.0,1.0,36.0,8.0,1.0,1.0
7000.0,0.2899,219.0,11.0,1.0,60.0,5.0,1.0,4.0
10000.0,0.2899,203.63,11.0,1.0,60.0,6.0,0.0,2.0
14000.0,0.2899,394.59,12.0,1.0,60.0,27.0,1.0,3.0
10000.0,0.2899,318.79,12.0,1.0,36.0,7.0,1.0,3.0
20950.0,0.1367,483.9,11.0,1.0,60.0,14.0,0.0,2.0
10500.0,0.1433,246.12,11.0,1.0,60.0,15.0,1.0,1.0
14000.0,0.2899,438.0,11.0,1.0,36.0,5.0,0.0,3.0
5000.0,0.2899,161.32,12.0,1.0,36.0,10.0,1.0,4.0
15000.0,0.1541,523.0,11.0,1.0,36.0,16.0,1.0,4.0
14000.0,0.2899,446.31,11.0,1.0,36.0,7.0,1.0,1.0
34000.0,0.2899,722.24,11.0,1.0,60.0,8.0,1.0,2.0
3200.0,0.2899,102.02,11.0,1.0,36.0,7.0,0.0,3.0
28000.0,0.2899,570.16,11.0,1.0,60.0,6.0,0.0,1.0
15000.0,0.2899,326.07,11.0,1.0,60.0,9.0,1.0,4.0
8800.0,0.2899,265.02,11.0,1.0,36.0,1.0,1.0,0.0
5000.0,0.2899,156.43,11.0,1.0,36.0,5.0,0.0,2.0
4400.0,0.1699,156.86,11.0,1.0,36.0,18.0,1.0,3.0
1000.0,0.1367,34.02,11.0,1.0,36.0,14.0,1.0,3.0
12000.0,0.2899,392.81,0.0,1.0,36.0,9.0,1.0,4.0
12000.0,0.2899,274.15,11.0,1.0,60.0,13.0,0.0,3.0
17275.0,0.2398999999999999,496.87,12.0,1.0,60.0,28.0,1.0,1.0
12000.0,0.2899,369.93,11.0,1.0,36.0,3.0,0.0,2.0
12800.0,0.1433,300.03,11.0,1.0,60.0,15.0,1.0,0.0
12000.0,0.1318,1372.97,11.0,1.0,60.0,13.0,0.0,2.0
35000.0,0.2899,1095.0,11.0,1.0,36.0,5.0,1.0,2.0
10000.0,0.2899,301.15,12.0,1.0,36.0,1.0,1.0,1.0
5775.0,0.2899,209.36,11.0,1.0,36.0,21.0,1.0,4.0
30000.0,0.2899,765.08,11.0,1.0,60.0,21.0,1.0,2.0
10000.0,0.2899,1372.97,11.0,1.0,36.0,6.0,1.0,4.0
15000.0,0.2899,462.41,11.0,1.0,36.0,3.0,0.0,2.0
35000.0,0.2899,1372.97,12.0,1.0,36.0,7.0,1.0,1.0
12000.0,0.2899,387.15,11.0,1.0,36.0,8.0,1.0,3.0
10000.0,0.2899,314.2,11.0,1.0,36.0,6.0,1.0,1.0
5000.0,0.2899,166.05,12.0,1.0,36.0,11.0,0.0,1.0
18000.0,0.1655,443.01,11.0,1.0,60.0,17.0,0.0,2.0
1000.0,0.1367,245.78,11.0,1.0,36.0,14.0,1.0,2.0
30000.0,0.1367,692.93,11.0,1.0,60.0,15.0,1.0,1.0
2500.0,0.1367,85.05,11.0,1.0,36.0,15.0,1.0,4.0
15000.0,0.2899,334.05,11.0,1.0,60.0,11.0,0.0,2.0
9000.0,0.2899,281.58,11.0,1.0,36.0,5.0,1.0,4.0
24000.0,0.2899,750.86,12.0,1.0,36.0,5.0,1.0,2.0
15600.0,0.1318,356.39,11.0,1.0,60.0,13.0,0.0,4.0
35000.0,0.2899,754.72,12.0,1.0,60.0,9.0,1.0,2.0
35000.0,0.2899,892.59,0.0,1.0,60.0,21.0,1.0,2.0
10050.0,0.1898999999999999,368.35,0.0,1.0,36.0,23.0,1.0,2.0
19925.0,0.2899,656.96,12.0,1.0,36.0,10.0,1.0,3.0
15000.0,0.1655,369.17,12.0,1.0,60.0,17.0,0.0,3.0
9600.0,0.2899,319.09,11.0,1.0,36.0,11.0,1.0,1.0
12000.0,0.1367,408.22,11.0,1.0,36.0,15.0,1.0,2.0
10000.0,0.1541,240.06,11.0,1.0,60.0,16.0,1.0,2.0
18000.0,0.1541,627.6,11.0,1.0,36.0,16.0,1.0,3.0
25000.0,0.2899,505.6,11.0,1.0,60.0,5.0,0.0,1.0
25000.0,0.2498999999999999,733.64,12.0,1.0,60.0,29.0,1.0,1.0
20000.0,0.1367,461.96,12.0,1.0,60.0,14.0,0.0,4.0
21000.0,0.2899,452.83,12.0,1.0,60.0,9.0,1.0,1.0
15000.0,0.2899,488.53,12.0,1.0,60.0,9.0,1.0,4.0
13000.0,0.2899,435.46,12.0,1.0,36.0,12.0,0.0,4.0
25000.0,0.1318,844.52,12.0,1.0,36.0,13.0,1.0,3.0
15000.0,0.1541,360.09,12.0,1.0,60.0,16.0,0.0,4.0
23350.0,0.2899,595.48,12.0,1.0,60.0,21.0,1.0,3.0
10000.0,0.1367,230.98,12.0,1.0,60.0,14.0,1.0,1.0
18150.0,0.2198999999999999,693.07,12.0,1.0,36.0,26.0,0.0,1.0
15000.0,0.1655,531.44,11.0,1.0,36.0,17.0,0.0,1.0
23000.0,0.2899,692.64,12.0,1.0,36.0,1.0,1.0,1.0
10500.0,0.2899,348.71,12.0,1.0,36.0,11.0,0.0,1.0
12000.0,0.2899,375.43,12.0,1.0,36.0,5.0,1.0,3.0
27000.0,0.2198999999999999,745.56,12.0,1.0,60.0,26.0,1.0,2.0
15000.0,0.2899,488.53,12.0,1.0,36.0,9.0,1.0,1.0
22000.0,0.2899,716.51,12.0,1.0,36.0,9.0,1.0,2.0
16000.0,0.2899,338.07,12.0,1.0,60.0,8.0,1.0,2.0
20000.0,0.2899,643.1,12.0,1.0,36.0,8.0,1.0,4.0
22750.0,0.1318,1372.97,12.0,1.0,36.0,13.0,1.0,4.0
1000.0,0.2198999999999999,977.55,12.0,1.0,36.0,26.0,1.0,2.0
20000.0,0.1367,461.96,12.0,1.0,60.0,14.0,0.0,3.0
4200.0,0.2899,137.95,12.0,1.0,36.0,10.0,0.0,3.0
12000.0,0.2899,361.38,12.0,1.0,36.0,1.0,0.0,1.0
18000.0,0.2899,578.79,12.0,1.0,36.0,8.0,0.0,2.0
15000.0,0.2899,312.62,11.0,1.0,60.0,7.0,0.0,1.0
10000.0,0.2899,321.55,12.0,1.0,36.0,8.0,1.0,2.0
15000.0,0.2899,502.46,12.0,1.0,36.0,12.0,1.0,1.0
15000.0,0.1367,346.47,11.0,1.0,60.0,14.0,1.0,2.0
15000.0,0.2899,451.73,11.0,1.0,36.0,1.0,0.0,3.0
35000.0,0.2899,1115.77,12.0,1.0,36.0,7.0,0.0,1.0
10000.0,0.1367,340.18,12.0,1.0,36.0,14.0,1.0,1.0
15600.0,0.1318,356.39,12.0,1.0,60.0,13.0,1.0,1.0
10000.0,0.2899,315.12,12.0,1.0,36.0,6.0,1.0,1.0
28000.0,0.2899,863.16,12.0,1.0,36.0,3.0,1.0,0.0
7800.0,0.1541,271.96,0.0,1.0,36.0,16.0,1.0,3.0
30000.0,0.2899,625.23,12.0,1.0,60.0,7.0,1.0,4.0
6000.0,0.2899,195.42,12.0,1.0,36.0,9.0,1.0,3.0
15000.0,0.2899,488.53,12.0,1.0,36.0,9.0,1.0,4.0
20400.0,0.1448,479.77,12.0,1.0,60.0,15.0,1.0,3.0
6000.0,0.2899,189.08,12.0,1.0,36.0,6.0,0.0,1.0
35000.0,0.2899,892.59,12.0,1.0,60.0,25.0,1.0,1.0
2950.0,0.1318,99.66,12.0,1.0,36.0,13.0,0.0,3.0
2000.0,0.2899,66.42,12.0,1.0,36.0,11.0,1.0,2.0
35000.0,0.1699,869.66,12.0,1.0,60.0,18.0,1.0,3.0
12000.0,0.2899,270.53,12.0,1.0,60.0,12.0,0.0,2.0
20000.0,0.1848999999999999,513.22,12.0,1.0,60.0,22.0,1.0,4.0
2500.0,0.2899,78.78,12.0,1.0,36.0,6.0,1.0,2.0
23000.0,0.2899,470.56,12.0,1.0,60.0,6.0,1.0,3.0
1000.0,0.2899,131.4,12.0,1.0,36.0,5.0,1.0,4.0
20000.0,0.1367,680.36,0.0,1.0,36.0,14.0,1.0,2.0
22000.0,0.1757,553.53,12.0,1.0,60.0,19.0,0.0,2.0
15000.0,0.2899,472.68,12.0,1.0,36.0,6.0,1.0,2.0
5000.0,0.2899,162.85,12.0,1.0,36.0,9.0,1.0,1.0
9000.0,0.2899,295.59,12.0,1.0,36.0,10.0,1.0,3.0
4800.0,0.2899,154.35,12.0,1.0,36.0,8.0,0.0,0.0
26500.0,0.2899,960.7,12.0,1.0,36.0,21.0,1.0,2.0
35000.0,0.2899,1102.92,12.0,1.0,36.0,6.0,0.0,4.0
1000.0,0.2899,338.16,12.0,1.0,60.0,12.0,1.0,2.0
35000.0,0.1757,880.61,12.0,1.0,60.0,19.0,1.0,1.0
30000.0,0.2098999999999999,811.44,12.0,1.0,60.0,25.0,1.0,1.0
1000.0,0.2899,314.29,12.0,1.0,36.0,9.0,0.0,1.0
5000.0,0.2899,157.56,12.0,1.0,36.0,6.0,0.0,4.0
20750.0,0.2899,661.49,0.0,1.0,36.0,7.0,0.0,1.0
9150.0,0.2899,1372.97,12.0,1.0,36.0,10.0,1.0,4.0
1600.0,0.2198999999999999,61.1,12.0,1.0,36.0,26.0,1.0,2.0
32000.0,0.2899,1001.15,12.0,1.0,36.0,5.0,1.0,4.0
10000.0,0.2899,305.31,12.0,1.0,36.0,2.0,0.0,4.0
22225.0,0.1448,1372.97,12.0,1.0,36.0,15.0,1.0,4.0
25000.0,0.1448,860.29,12.0,1.0,36.0,15.0,1.0,2.0
14000.0,0.2899,311.36,12.0,1.0,60.0,11.0,0.0,3.0
8000.0,0.1448,275.29,12.0,1.0,36.0,15.0,1.0,2.0
5000.0,0.2899,166.05,12.0,1.0,36.0,11.0,0.0,2.0
18200.0,0.2299,1372.97,12.0,1.0,36.0,27.0,1.0,3.0
21150.0,0.1448,497.41,12.0,1.0,60.0,15.0,1.0,2.0
3000.0,0.2899,99.63,12.0,1.0,36.0,11.0,1.0,2.0
10775.0,0.2098999999999999,291.44,12.0,1.0,60.0,25.0,1.0,1.0
7475.0,0.1898999999999999,273.97,12.0,1.0,36.0,23.0,1.0,2.0
20000.0,0.2899,444.79,12.0,1.0,60.0,11.0,0.0,1.0
30000.0,0.1318,685.36,12.0,1.0,60.0,13.0,1.0,3.0
19000.0,0.1541,662.47,12.0,1.0,36.0,16.0,1.0,4.0
35000.0,0.1848999999999999,1372.97,12.0,1.0,60.0,22.0,1.0,2.0
13350.0,0.2899,296.9,11.0,1.0,60.0,11.0,0.0,3.0
12000.0,0.2899,371.96,12.0,1.0,36.0,4.0,0.0,1.0
28000.0,0.1318,639.67,12.0,1.0,60.0,13.0,0.0,0.0
18000.0,0.2899,591.18,12.0,1.0,36.0,10.0,1.0,2.0
1000.0,0.2899,512.36,12.0,1.0,36.0,10.0,0.0,4.0
5500.0,0.2899,173.32,12.0,1.0,36.0,6.0,1.0,4.0
3000.0,0.2899,98.53,12.0,1.0,36.0,10.0,1.0,1.0
1000.0,0.1367,329.98,12.0,1.0,36.0,14.0,1.0,2.0
12000.0,0.2899,394.12,12.0,1.0,36.0,10.0,1.0,4.0
1000.0,0.2899,398.52,12.0,1.0,36.0,11.0,0.0,2.0
9500.0,0.2899,315.5,11.0,1.0,36.0,11.0,1.0,4.0
2800.0,0.2899,94.59,12.0,1.0,36.0,13.0,1.0,4.0
7500.0,0.2899,251.23,12.0,1.0,36.0,12.0,1.0,3.0
15000.0,0.1448,352.77,12.0,1.0,60.0,15.0,0.0,3.0
17600.0,0.2899,542.56,12.0,1.0,36.0,3.0,0.0,1.0
10800.0,0.2899,332.93,12.0,1.0,36.0,3.0,0.0,2.0
3500.0,0.2899,116.24,12.0,1.0,36.0,11.0,1.0,4.0
1000.0,0.2899,321.55,12.0,1.0,36.0,8.0,1.0,3.0
12800.0,0.1785999999999999,324.07,12.0,1.0,60.0,20.0,1.0,0.0
8000.0,0.2899,255.04,12.0,1.0,36.0,7.0,0.0,2.0
35000.0,0.2899,1149.51,11.0,1.0,60.0,10.0,1.0,1.0
22075.0,0.1757,555.41,12.0,1.0,60.0,19.0,1.0,2.0
5000.0,0.2899,156.43,12.0,1.0,36.0,5.0,1.0,3.0
11900.0,0.1848999999999999,305.37,0.0,1.0,60.0,22.0,1.0,4.0
15000.0,0.1318,506.72,11.0,1.0,36.0,13.0,1.0,4.0
10000.0,0.2899,1372.97,12.0,1.0,36.0,8.0,1.0,1.0
30000.0,0.1785999999999999,759.52,12.0,1.0,60.0,20.0,1.0,1.0
20000.0,0.2899,625.72,12.0,1.0,36.0,5.0,1.0,1.0
32000.0,0.1785999999999999,810.16,0.0,1.0,60.0,20.0,1.0,4.0
10000.0,0.1999,264.89,12.0,1.0,60.0,24.0,0.0,2.0
4000.0,0.2899,128.62,12.0,1.0,36.0,8.0,1.0,3.0
10000.0,0.1318,228.46,12.0,1.0,60.0,13.0,1.0,1.0
5000.0,0.2899,150.58,0.0,1.0,36.0,1.0,1.0,1.0
27500.0,0.2899,611.59,12.0,1.0,60.0,11.0,0.0,3.0
4000.0,0.2899,122.13,12.0,1.0,36.0,2.0,1.0,2.0
10500.0,0.2899,380.66,12.0,1.0,36.0,21.0,0.0,2.0
10000.0,0.2899,309.97,12.0,1.0,36.0,4.0,0.0,3.0
21000.0,0.2899,669.46,12.0,1.0,60.0,7.0,0.0,4.0
6225.0,0.2899,1372.97,12.0,1.0,36.0,21.0,1.0,1.0
18000.0,0.2899,459.05,12.0,1.0,60.0,25.0,0.0,2.0
28000.0,0.1367,952.5,12.0,1.0,36.0,14.0,1.0,1.0
5000.0,0.2899,1372.97,11.0,1.0,36.0,5.0,1.0,4.0
6500.0,0.2899,207.22,12.0,1.0,36.0,7.0,1.0,3.0
28875.0,0.1757,1037.69,11.0,1.0,36.0,19.0,0.0,2.0
15000.0,0.2899,457.97,12.0,1.0,36.0,2.0,0.0,2.0
1000.0,0.1318,270.25,12.0,1.0,36.0,13.0,1.0,3.0
23875.0,0.1757,600.7,12.0,1.0,60.0,19.0,0.0,2.0
21000.0,0.2899,641.15,11.0,1.0,36.0,2.0,0.0,1.0
35000.0,0.1757,880.61,12.0,1.0,60.0,19.0,1.0,2.0
12000.0,0.2899,378.15,12.0,1.0,36.0,6.0,1.0,2.0
35000.0,0.1448,1204.4,12.0,1.0,36.0,15.0,1.0,2.0
8000.0,0.1655,283.44,12.0,1.0,36.0,17.0,1.0,2.0
8000.0,0.2899,255.04,12.0,1.0,36.0,7.0,1.0,2.0
1000.0,0.1367,680.36,12.0,1.0,36.0,14.0,1.0,1.0
1000.0,0.1367,34.02,12.0,1.0,36.0,14.0,1.0,2.0
5000.0,0.2899,164.22,12.0,1.0,36.0,10.0,1.0,4.0
8750.0,0.1318,295.59,12.0,1.0,36.0,13.0,1.0,2.0
1000.0,0.1318,810.74,12.0,1.0,36.0,13.0,1.0,2.0
18000.0,0.2899,1372.97,11.0,1.0,60.0,9.0,1.0,2.0
8000.0,0.2899,260.55,12.0,1.0,36.0,9.0,1.0,4.0
5000.0,0.1848999999999999,182.0,12.0,1.0,36.0,22.0,1.0,1.0
20000.0,0.1318,1372.97,12.0,1.0,60.0,13.0,1.0,4.0
32000.0,0.2899,721.4,12.0,1.0,60.0,12.0,1.0,2.0
7500.0,0.2899,239.1,12.0,1.0,36.0,7.0,1.0,0.0
23000.0,0.1367,531.25,12.0,1.0,60.0,14.0,0.0,2.0
3500.0,0.2899,112.55,0.0,1.0,36.0,8.0,1.0,1.0
12000.0,0.2899,361.38,12.0,1.0,36.0,1.0,1.0,3.0
4000.0,0.2899,128.62,12.0,1.0,36.0,8.0,1.0,3.0
18050.0,0.2899,580.4,12.0,1.0,36.0,8.0,1.0,4.0
10000.0,0.2899,325.69,12.0,1.0,36.0,9.0,1.0,3.0
10000.0,0.2899,305.31,12.0,1.0,36.0,2.0,1.0,4.0
28900.0,0.1898999999999999,1059.22,12.0,1.0,60.0,23.0,1.0,2.0
15000.0,0.2899,451.73,12.0,1.0,36.0,1.0,0.0,1.0
15600.0,0.2899,340.9,12.0,1.0,60.0,10.0,0.0,3.0
14000.0,0.2899,323.37,12.0,1.0,60.0,14.0,1.0,2.0
6025.0,0.2899,197.88,12.0,1.0,36.0,10.0,1.0,4.0
7000.0,0.2899,210.81,12.0,1.0,36.0,5.0,0.0,3.0
16000.0,0.2899,355.84,12.0,1.0,60.0,11.0,0.0,4.0
20000.0,0.2899,630.24,12.0,1.0,36.0,6.0,1.0,4.0
14675.0,0.2098999999999999,396.93,12.0,1.0,60.0,25.0,1.0,1.0
24000.0,0.1999,635.72,12.0,1.0,60.0,24.0,1.0,2.0
9350.0,0.1367,318.07,12.0,1.0,36.0,14.0,1.0,0.0
10000.0,0.1367,230.98,12.0,1.0,60.0,14.0,1.0,4.0
25000.0,0.2899,528.23,12.0,1.0,60.0,8.0,0.0,4.0
6000.0,0.1655,212.58,12.0,1.0,36.0,17.0,1.0,3.0
13225.0,0.2899,275.63,0.0,1.0,60.0,7.0,0.0,4.0
10000.0,0.1848999999999999,363.99,12.0,1.0,36.0,22.0,1.0,1.0
5750.0,0.1699,204.98,12.0,1.0,36.0,18.0,1.0,1.0
11000.0,0.2899,344.15,0.0,1.0,36.0,5.0,1.0,2.0
18800.0,0.1999,497.99,12.0,1.0,60.0,24.0,1.0,3.0
5000.0,0.2899,157.56,12.0,1.0,36.0,6.0,0.0,4.0
6000.0,0.2899,183.19,12.0,1.0,36.0,2.0,1.0,2.0
1000.0,0.2899,132.01,12.0,1.0,36.0,11.0,1.0,3.0
25000.0,0.2899,528.23,12.0,1.0,60.0,8.0,0.0,4.0
9600.0,0.2899,318.82,12.0,1.0,36.0,11.0,1.0,4.0
6000.0,0.2899,197.06,12.0,1.0,36.0,10.0,1.0,2.0
9000.0,0.1699,320.83,12.0,1.0,36.0,20.0,1.0,2.0
18000.0,0.1318,411.22,12.0,1.0,60.0,13.0,1.0,4.0
20000.0,0.2899,619.93,12.0,1.0,36.0,4.0,0.0,4.0
15000.0,0.2899,1372.97,12.0,1.0,36.0,9.0,1.0,2.0
8500.0,0.2899,276.84,12.0,1.0,36.0,9.0,1.0,2.0
12000.0,0.2899,1372.97,12.0,1.0,36.0,3.0,0.0,2.0
8000.0,0.2899,265.68,12.0,1.0,36.0,11.0,1.0,2.0
5500.0,0.2899,173.32,12.0,1.0,36.0,6.0,0.0,2.0
14400.0,0.1848999999999999,369.52,12.0,1.0,60.0,22.0,1.0,1.0
18000.0,0.1541,627.6,12.0,1.0,36.0,16.0,0.0,4.0
11200.0,0.2899,371.95,12.0,1.0,36.0,11.0,0.0,1.0
19000.0,0.2899,428.34,12.0,1.0,60.0,12.0,1.0,1.0
11400.0,0.1757,286.83,12.0,1.0,60.0,19.0,1.0,3.0
25000.0,0.2899,539.09,12.0,1.0,60.0,9.0,0.0,2.0
7200.0,0.2899,229.53,12.0,1.0,36.0,7.0,1.0,4.0
11200.0,0.2899,360.14,12.0,1.0,36.0,8.0,0.0,4.0
28000.0,0.1757,704.49,12.0,1.0,60.0,19.0,1.0,1.0
16000.0,0.1699,570.37,12.0,1.0,36.0,18.0,0.0,2.0
4800.0,0.2899,156.33,12.0,1.0,36.0,9.0,0.0,2.0
19000.0,0.2899,484.55,12.0,1.0,60.0,21.0,1.0,3.0
18750.0,0.1757,471.76,12.0,1.0,60.0,19.0,1.0,1.0
30000.0,0.1541,1046.0,12.0,1.0,60.0,16.0,1.0,3.0
5500.0,0.2899,176.86,0.0,1.0,36.0,8.0,1.0,2.0
18000.0,0.2899,542.07,12.0,1.0,36.0,1.0,0.0,2.0
20000.0,0.2899,656.86,12.0,1.0,36.0,10.0,1.0,0.0
1000.0,0.1318,685.36,12.0,1.0,60.0,13.0,1.0,3.0
12000.0,0.1848999999999999,307.93,12.0,1.0,60.0,22.0,0.0,2.0
27000.0,0.2899,582.21,12.0,1.0,60.0,9.0,0.0,4.0
15525.0,0.1367,358.59,12.0,1.0,60.0,14.0,0.0,1.0
27200.0,0.2899,838.49,12.0,1.0,36.0,3.0,1.0,4.0
